"","title","release_year","age_certification","runtime","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","drama","comedy","documentation","horror","crime","action","thriller","fantasy","romance","history","scifi","animation","reality","sport","family","music","war","western","isNotUS"
"5276","Phil Wang: Philly Philly Wang Wang",0.691682396587556,"",-1.44927722732476,6.1,-0.254823497741056,-0.236655724676343,0.139324859834816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5278","Strip Down, Rise Up",0.691682396587556,"R",0.359218612513059,5.2,-0.2546056632834,-0.0712498090404332,0.539653237516113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5280","This Little Love of Mine",0.691682396587556,"G",-0.41585103313172,5.3,-0.237741645686537,-0.1076055625433,-0.26100351784648,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5281","Bright: Samurai Soul",0.691682396587556,"PG-13",-0.821839895136127,5.5,-0.253026363465395,0.215633672796628,-0.661331895527777,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
"5282","Last Summer",0.691682396587556,"",-0.0467702494913488,6.3,-0.234437823078755,0.144769733337681,-0.561249801107452,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5285","40 Years Young",0.818169604889544,"",-0.78493181677209,4.3,-0.256375568251855,1.47907815360637,-0.361085612266804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5286","Red Dot",0.691682396587556,"",-0.600391424951905,5.5,-0.139643528255479,0.394762639487281,-0.561249801107452,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5291","Black Island",0.691682396587556,"",0.100862063964799,5.2,-0.235254702294965,0.498992190235217,-0.461167706687128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5293","Love Tactics",0.818169604889544,"",-0.194402562947497,5.2,-0.2263053366596,0.416325697566212,0.439571143095789,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5297","Paper Lives",0.691682396587556,"",-0.231310641311534,6.6,-0.151333977483014,-0.00731424788193207,1.74063837056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5298","The Women and the Murderer",0.691682396587556,"PG-13",-0.378942954767682,6.4,-0.24933225412098,-0.154888705681431,-0.26100351784648,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5299","Resort to Love",0.691682396587556,"PG",-0.0467702494913488,5.7,-0.208179694495479,0.255429305350418,0.839899520777085,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5300","7 Yards: The Chris Norton Story",0.691682396587556,"",-0.342034876403645,7.8,-0.258218084706195,-0.243523327728539,0.839899520777085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5301","UFO",0.818169604889544,"",0.248494377420948,4.7,-0.253443879509235,0.11164722304169,-0.561249801107452,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5302","Below Zero",0.691682396587556,"",0.137770142328837,6.2,-0.0862831625655099,0.339517938828462,-0.0608393290058315,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5305","Child of Kamiari Month",0.691682396587556,"",-0.120586406219423,5.8,-0.253743401888512,-0.184935988415996,-0.160921423426156,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"5306","The Secret Diary of an Exchange Student",0.691682396587556,"",-0.231310641311534,5.3,-0.252481777321255,-0.190636706701802,0.139324859834816,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5308","Hate by Dani Rovira",0.691682396587556,"PG-13",-0.748023738408053,6.7,-0.256729549245546,-0.131271444211665,0.93998161519741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5314","American Girl",0.691682396587556,"",-0.0467702494913488,7.1,-0.24947747709275,-0.234018078902313,0.139324859834816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5316","Man in Love",0.691682396587556,"",0.46994284760517,6.9,-0.244730501202998,-0.221364672216762,0.839899520777085,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5317","Dasvi",0.818169604889544,"",0.839023631245541,7.4,-0.069500832890267,-0.224816706317335,-0.7614139899481,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5318","JJ+E",0.691682396587556,"",-0.452759111495757,5.3,-0.244912029917711,0.11801646905824,-1.06166027320907,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5319","The Hand of God: Through the Eyes of Sorrentino",0.691682396587556,"",-3.4792215373468,7.1,-0.260469040768639,-0.23951216134407,-0.0608393290058315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5320","Prime Time",0.691682396587556,"R",-0.342034876403645,5.2,-0.244258526544743,-0.0320376188698392,-1.36190655647005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5321","Caught by a Wave",0.691682396587556,"",-0.120586406219423,5.7,-0.248860279462725,0.0350461001479874,0.239406954255141,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"5322","Honey Girls",0.691682396587556,"PG",-0.452759111495757,4.7,-0.258989581743726,-0.210230646737449,-1.36190655647005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5323","Mishan Impossible",0.818169604889544,"",0.986655944701689,6.8,-0.254287988032652,-0.230201393312243,0.739817426356761,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5325","Spoiled Brats",0.691682396587556,"",-0.268218719675571,6.1,-0.208933038661539,0.638933276854576,-0.160921423426156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5329","Xtreme",0.691682396587556,"",0.322310534149022,5.8,-0.221068233240122,0.117031910036598,0.139324859834816,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"5332","The Four of Us",0.691682396587556,"",-0.526575268223831,5.3,-0.251156617703848,-0.081532981044253,-0.961578178788749,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5334","Latte and the Magic Waterstone",0.818169604889544,"",-0.748023738408053,5.6,-0.251891808998437,0.147650480104709,-0.0608393290058315,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"5335","Thalaivii",0.691682396587556,"G",1.87244982543858,5.9,0.017369733535774,-0.237287787258138,-1.46198865089037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5337","Squared Love",0.691682396587556,"",-0.00986217112731175,5.1,-0.231896421072769,-0.0839032157259845,-0.361085612266804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5338","Why Did You Kill Me?",0.691682396587556,"R",-0.711115660044016,5.6,-0.222665685929599,-0.0869905983370604,-0.26100351784648,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5339","Security",0.691682396587556,"",0.580667082697281,4.9,-0.24250677444776,0.0454386675986563,-0.7614139899481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5341","Nail Bomber: Manhunt",0.691682396587556,"",-1.11710452204842,6.3,-0.241118079780204,-0.149589104034072,0.139324859834816,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"5344","Arlo the Alligator Boy",0.691682396587556,"",-0.452759111495757,6.4,-0.250530343638087,-0.0478027182657662,0.439571143095789,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"5346","The Photographer: Murder in Pinamar",0.818169604889544,"",0.100862063964799,6.7,-0.256076045872578,0.341754467964044,0.739817426356761,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5347","The Last Paradiso",0.691682396587556,"",0.174678220692874,5.6,-0.24830661688285,-0.061148962781362,-0.561249801107452,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5350","The Father Who Moves Mountains",0.691682396587556,"PG-13",0.211586299056911,5.5,-0.22904642025177,-0.022702540738712,-0.461167706687128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5351","Forever Out of My League",0.818169604889544,"",0.0639539856007624,5.3,-0.256357415380384,0.476298712538844,-0.7614139899481,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5355","Homunculus",0.691682396587556,"",0.617575161061318,5.5,-0.235608683288656,-0.0937366508927577,-0.581266219991517,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"5356","Searching for Sheela",0.691682396587556,"",-1.63381761914494,4.3,-0.248215852525493,-0.202840376550306,-0.561249801107452,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5358","Carnaval",0.691682396587556,"",-0.305126798039608,4,-0.252263942863599,0.0718394354382503,-1.36190655647005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5362","Cinema Bandi",0.691682396587556,"",-0.15749448458346,7.9,-0.237977633015664,-0.245699081615872,0.93998161519741,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5364","Just Say Yes",0.691682396587556,"",-0.194402562947497,4.5,-0.242697379598209,0.313639838123814,0.0722698565731996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5365","A Family",0.691682396587556,"R",1.24501249324995,7,-0.23997444887751,-0.206644907090727,0.739817426356761,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5366","Baggio: The Divine Ponytail",0.691682396587556,"",-0.41585103313172,6.1,-0.220378424124211,-0.122471188265134,0.0392427654144923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5367","Asakusa Kid",0.691682396587556,"",0.765207474517467,7.1,-0.249459324221279,0.364763976951315,0.339489048675464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5368","Sex: Unzipped",0.691682396587556,"",-1.59690954078091,2.5,-0.256829390038638,-0.228414601013707,-2.66297378393426,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5369","Broken Idol: The Undoing of Diomedes Díaz",0.818169604889544,"R",-0.00986217112731175,6.3,-0.258944199565048,0.175169512512094,0.872926611935792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5371","This Is Not a Comedy",0.691682396587556,"",0.100862063964799,4.9,-0.257482893411606,0.237123800577661,-0.26100351784648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5374","Toolsidas Junior",0.818169604889544,"",1.02356402306573,7.5,-0.244376520209307,-0.223102844316698,0.539653237516113,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"5376","Accomplice",0.691682396587556,"",-1.85526608932917,7.2,-0.257110759546444,-0.22412386848729,1.34030999287871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5377","Jagame Thandhiram",0.691682396587556,"",2.05699021725876,5.8,-0.154084137510921,-0.114278684801097,-0.0608393290058315,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5379","Get the Grift",0.691682396587556,"",-0.305126798039608,5.3,-0.253770631195719,-0.0174394042403031,0.0392427654144923,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5380","How I Fell in Love with a Gangster",0.818169604889544,"",2.83205986290354,6,-0.240155977592223,0.0944721378863737,0.239406954255141,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5381","Ms. Pat: Y'all Wanna Hear Something Crazy?",0.818169604889544,"R",-1.78144993260109,5.9,-0.259053116793876,-0.23309429512892,0.539653237516113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5382","Chandigarh Kare Aashiqui",0.691682396587556,"",0.543759004333244,6.8,-0.140723624108023,-0.220003306655973,0.239406954255141,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5383","Whindersson Nunes: My Own Show!",0.818169604889544,"",-1.44927722732476,7,-0.258281619756344,-0.223394565508296,0.93998161519741,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5384","Emicida AmarElo Live in Sao Paulo",0.691682396587556,"",-0.120586406219423,7.6,-0.260160441953627,-0.242405063160748,3.34195188128519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5385","Crack: Cocaine, Corruption & Conspiracy",0.691682396587556,"",-0.489667189859794,6.7,-0.230389732740649,-0.10631712728041,0.139324859834816,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5386","Get the Goat",0.691682396587556,"",0.100862063964799,6,-0.244367443773571,-0.0704475757635395,0.439571143095789,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5387","Autumn Girl",0.691682396587556,"",0.100862063964799,5.4,-0.255477001114024,-0.210303577035348,-0.461167706687128,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5389","New Gods: Nezha Reborn",0.691682396587556,"",0.506850925969207,6.8,-0.231969032558654,-0.227843313680161,1.74063837056,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"5390","Sweet & Sour",0.691682396587556,"",-0.00986217112731175,6.7,-0.237796104300951,0.432248812607588,1.34030999287871,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5391","The Guide to the Perfect Family",0.691682396587556,"",-0.00986217112731175,6.4,-0.245420310318908,0.0518079136152066,0.139324859834816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5394","Today We Fix the World",0.818169604889544,"",0.396126690877096,6.2,-0.252164102070507,-0.17550366988767,0.339489048675464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5396","Irul",0.691682396587556,"",-0.41585103313172,5.8,-0.232568077317208,-0.242332132862848,-0.7614139899481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5397","One Night in Paris",0.691682396587556,"",-1.41236914896072,4.5,-0.259842766702879,-0.22161992825941,-0.661331895527777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5399","Haseen Dillruba",0.691682396587556,"",1.20810441488591,6.9,-0.0228116474660109,-0.0803053210296126,-0.0608393290058315,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"5403","Only You",0.691682396587556,"",0.285402455784985,6.5,-0.259897225317293,-0.239937588081817,-0.461167706687128,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5405","Godspeed",0.818169604889544,"",0.617575161061318,6.5,-0.244857571303297,0.265809717751437,0.639735331936437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5406","Mommy Issues",0.691682396587556,"",-0.489667189859794,5.4,-0.260205824132305,-0.23700822111619,-5.46527242770333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5407","Dancing Queens",0.691682396587556,"",0.285402455784985,5.6,-0.244703271895791,0.0196942724401572,-0.561249801107452,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5408","Double Dad",0.691682396587556,"",0.0270459072367253,5.6,-0.248851203026989,-0.117657788603771,0.239406954255141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5409","Into the Wind",0.818169604889544,"",0.211586299056911,5.2,-0.252717764650382,0.0334051684452502,-1.2247940871142,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"5410","A California Christmas: City Lights",0.691682396587556,"PG-13",0.100862063964799,5.5,-0.24031027699973,-0.0244285577889986,0.139324859834816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5411","Breaded Life",0.691682396587556,"",0.654483239425356,7.7,-0.259969836803178,-0.241432659188755,3.54211607012584,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5412","Amandla",0.818169604889544,"",0.137770142328837,5.5,-0.257010918753351,-0.232328527000976,0.339489048675464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5413","Wish You",0.691682396587556,"",-0.0467702494913488,6.4,-0.252391012963898,-0.180219829151833,1.54047418171935,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"5414","Father Christmas Is Back",0.691682396587556,"PG-13",0.0639539856007624,4.5,-0.209205331733609,0.110589733722148,-1.76223493415134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5416","Meskina",0.691682396587556,"",-0.15749448458346,5.6,-0.252273019299335,-0.209197467517207,-0.26100351784648,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5417","Madame Claude",0.691682396587556,"",0.359218612513059,5.4,-0.229681770753267,-0.0748355486871552,-0.661331895527777,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5418","In for a Murder",0.691682396587556,"",0.100862063964799,5.3,-0.247090374494271,0.495637396531844,-0.7614139899481,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"5422","Kurup",0.691682396587556,"",1.94626598216665,7.1,-0.149364390928375,-0.217936948215489,-0.361085612266804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5423","Thimmarusu: Assignment Vali",0.691682396587556,"",0.912839787973615,7.2,-0.246545788350131,-0.241773000578953,1.24022789845838,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5424","Headspace Unwind you Mind",0.691682396587556,"G",-3.22086498879854,7.2,-0.259361715608888,-0.18705096705508,0.739817426356761,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5425","Just Short of Perfect",0.691682396587556,"",-0.305126798039608,5.3,-0.251419834340182,-0.0785063736814266,-0.26100351784648,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5426","Wild Dog",0.691682396587556,"",1.57718519852628,6.1,-0.239838302341475,-0.225983591083726,-0.561249801107452,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5428","One Second",0.691682396587556,"",-0.526575268223831,4.7,-0.257128912417915,-0.241432659188755,1.54047418171935,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5429","1000 Miles from Christmas",0.691682396587556,"",-0.00986217112731175,5.7,-0.246926998651029,-0.0632760964700954,-0.160921423426156,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"5430","Annaatthe",0.691682396587556,"",2.24153060907895,4,-0.173035735326987,-0.217584451775641,0.639735331936437,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5433","Pagglait",0.691682396587556,"",0.433034769241133,6.9,-0.176266946448884,-0.216672823051899,0.639735331936437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5434","In Good Hands",0.818169604889544,"",0.0639539856007624,5.6,-0.236797696370028,-0.164491194904856,0.239406954255141,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"5436","Hostage House",0.691682396587556,"",-0.452759111495757,3.9,-0.252754070393325,-0.207751016608868,0.339489048675464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5437","Amy Tan: Unintended Memoir",0.691682396587556,"",-0.0467702494913488,7.7,-0.257646269254848,-0.21516559689531,1.84072046498033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5438","Tughlaq Durbar",0.691682396587556,"",1.57718519852628,5.4,-0.245992125770255,-0.236254608037896,0.439571143095789,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5439","Untold: Caitlyn Jenner",0.691682396587556,"R",-1.22782875714054,6.4,-0.238268078959205,-0.21139753150384,0.139324859834816,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5442","Kadaseela Biriyani",0.691682396587556,"",0.46994284760517,7.5,-0.248624292133598,-0.245480290722174,1.24022789845838,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5443","Meenakshi Sundareshwar",0.691682396587556,"",1.42955288507013,7.1,-0.102938422140453,-0.23823588113083,-1.26182446204972,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5446","Forever Rich",0.691682396587556,"R",-0.452759111495757,5.5,-0.25125645849694,-0.0559952217298022,-0.461167706687128,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"5447","We Couldn't Become Adults",0.691682396587556,"",0.802115552881504,6.4,-0.254151841496617,-0.138455078554759,-0.160921423426156,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5448","Laabam",0.691682396587556,"",1.54027712016225,3.4,-0.253307732973201,-0.236825895371441,-1.46198865089037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5450","Carlos Ballarta: False Prophet",0.691682396587556,"",-1.44927722732476,6.7,-0.259361715608888,-0.219820980911224,-1.26182446204972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5451","Surviving Paradise: A Family Tale",0.818169604889544,"",-0.895656051864201,7.5,-0.25500502645577,0.309154624802999,0.139324859834816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5452","Escape the Undertaker",0.691682396587556,"",-2.63033573497394,4.2,-0.252155025634771,0.400293187077988,-1.36190655647005,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"5454","Ghost Lab",0.691682396587556,"",0.543759004333244,5.1,-0.24763496063841,0.346409851979958,0.0392427654144923,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"5457","The Humans & the Mongoose",0.691682396587556,"",0.654483239425356,5.4,-0.25152875156901,-0.219298313776278,-1.46198865089037,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5458","Zero to Hero",0.691682396587556,"",0.0270459072367253,6.7,-0.252917446236567,-0.207167574225673,0.93998161519741,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5459","Puff: Wonders of the Reef",0.691682396587556,"PG",-1.59690954078091,7.1,-0.253334962280408,-0.0198704141702841,1.34030999287871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5460","You vs. Wild: Out Cold",0.691682396587556,"",-2.85178420515817,5.4,-0.257755186483676,-0.218289444655336,-0.361085612266804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5461","Lords of Scam",0.691682396587556,"R",0.100862063964799,6.3,-0.254741809819435,-0.148774715707528,0.239406954255141,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5464","Love Like the Falling Petals",0.818169604889544,"",0.949747866337652,6.3,-0.256711396374075,1.34602898013851,1.54047418171935,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5466","A World Without",0.691682396587556,"",0.137770142328837,3.8,-0.257319517568364,-0.165755320068446,-1.96239912299199,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"5468","The Guardian",0.691682396587556,"",0.912839787973615,5.7,-0.257410281925721,-0.229617950929048,-1.56207074531069,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"5469","Love Me Instead",0.691682396587556,"",0.802115552881504,7,-0.237033683699155,-0.0874403351741069,0.239406954255141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5470","The Land",0.691682396587556,"",0.0270459072367253,6.1,-0.256266651023027,-0.245480290722174,-0.861496084368425,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5475","David and the Elves",0.691682396587556,"",0.137770142328837,5.2,-0.25425168228971,0.355295193274039,-0.361085612266804,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"5476","Ankahi Kahaniya",0.691682396587556,"",0.285402455784985,5.5,-0.252608847421554,-0.196689921427454,0.0392427654144923,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5477","11M",0.818169604889544,"",-0.378942954767682,7,-0.243605023171776,0.0281541869964912,-0.30103635561461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5479","Bartkowiak",0.691682396587556,"",-0.41585103313172,5.1,-0.249622700064521,0.495941272773091,-0.26100351784648,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"5481","The House of Flowers: The Movie",0.691682396587556,"R",-0.600391424951905,5.5,-0.252835758314946,0.148063751792806,1.54047418171935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5482","Michela Giraud: The Truth, I Swear!",0.818169604889544,"",-1.56000146241687,5.5,-0.259942607495971,-0.219833135960874,-1.36190655647005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5488","Still Out of My League",0.691682396587556,"",0.396126690877096,5.5,-0.253207892180108,0.352390136407711,0.239406954255141,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5489","Cem Yılmaz: Diamond Elite Platinum Plus",0.691682396587556,"",-0.305126798039608,6.6,-0.188665357663801,-0.232000340660429,-0.661331895527777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5492","Sardar Ka Grandson",0.691682396587556,"",1.3926448067061,4.2,-0.219361863321817,-0.197455689555398,0.839899520777085,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5493","Sarbath",0.691682396587556,"",0.359218612513059,5.6,-0.258145473220309,-0.241542054635604,-0.861496084368425,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5494","Dolly Parton: A MusiCares Tribute",0.691682396587556,"",-1.74454185423705,6.6,-0.258435919163851,-0.20370338507545,0.539653237516113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5496","Tony Parker: The Final Shot",0.691682396587556,"",-0.15749448458346,6.8,-0.247852795096066,-0.176366678412813,0.739817426356761,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5497","Sisters on Track",0.691682396587556,"PG",-0.231310641311534,5.8,-0.258753594414599,-0.174908072454824,0.639735331936437,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5498","Shyam Singha Roy",0.691682396587556,"",1.94626598216665,7.7,-0.154773946626831,-0.191305234432546,0.839899520777085,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"5500","Blue Dream: The Road to Wembley",0.691682396587556,"",-1.52309338405283,7.1,-0.25337126802335,-0.206426116197028,1.44039208729903,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5501","Private Network: Who Killed Manuel Buendía?",0.691682396587556,"",-0.0836783278553859,6.8,-0.258526683521207,-0.231173797284235,0.839899520777085,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"5503","Johnny Test's Ultimate Meatloaf Quest",0.691682396587556,"G",-3.03632459697835,7.1,-0.260323817796869,-0.213305874298875,-3.96404101139847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"5504","Have You Ever Seen Fireflies?",0.691682396587556,"",0.396126690877096,6.1,-0.21495979199002,-0.215311457491109,0.439571143095789,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
